"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I370","2020-03-03 15:00:00","671.000","40.000","0.500","22.700","0.510","941.000","","0.000","-99.000","-99.000","-99.000","22.900","","14.200",""
"C0S750","2020-03-03 15:00:00","2280.000","0.000","0.200","11.300","0.950","775.300","","0.000","-99.000","-99.000","-99.000","12.600","","2.700",""
"C0R650","2020-03-03 15:00:00","29.000","207.000","3.300","26.600","0.610","1012.900","","0.000","-99.000","-99.000","-99.000","27.700","","18.700",""
"C0E740","2020-03-03 15:00:00","27.000","359.000","1.000","23.500","0.710","1008.000","","0.000","-99.000","-99.000","-99.000","24.400","","13.000",""
"C0AI20","2020-03-03 15:00:00","25.000","73.000","4.700","20.100","0.720","1015.300","","0.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0E550","2020-03-03 15:00:00","84.000","316.000","2.100","23.800","0.580","1008.100","","0.000","-99.000","-99.000","-99.000","24.000","","12.900",""
"C0X060","2020-03-03 15:00:00","19.000","360.000","3.300","27.800","0.490","1014.600","","0.000","-99.000","-99.000","-99.000","28.100","","16.100",""
"C0R510","2020-03-03 15:00:00","31.000","219.000","3.000","27.500","0.510","1011.800","","0.000","-99.000","-99.000","-99.000","28.200","","19.700",""
"C0AC60","2020-03-03 15:00:00","55.000","332.000","0.500","25.100","0.500","1011.000","","0.000","-99.000","-99.000","-99.000","25.100","","16.600",""
"C0UA70","2020-03-03 15:00:00","547.000","0.000","0.000","17.200","0.990","956.400","","0.500","-99.000","-99.000","-99.000","17.700","","12.200",""
"C0G740","2020-03-03 15:00:00","24.000","352.000","3.500","24.400","0.650","1013.400","","0.000","-99.000","-99.000","-99.000","24.900","","16.500",""
"C0F9N0","2020-03-03 15:00:00","75.000","323.000","3.100","27.200","0.440","1006.800","","0.000","-99.000","-99.000","-99.000","27.900","","17.600",""
"C0F9T0","2020-03-03 15:00:00","111.000","329.000","2.400","25.500","0.510","1002.800","","0.000","-99.000","-99.000","-99.000","25.500","","15.600",""
"C0S710","2020-03-03 15:00:00","382.000","243.000","1.200","20.300","0.780","975.100","","0.000","-99.000","-99.000","-99.000","22.500","","14.200",""
"C0M680","2020-03-03 15:00:00","37.000","342.000","2.800","26.100","0.560","1012.700","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0X220","2020-03-03 15:00:00","26.000","14.000","5.000","25.200","0.550","1012.100","","0.000","-99.000","-99.000","-99.000","25.600","","16.500",""
"C0R560","2020-03-03 15:00:00","22.000","213.000","2.400","26.400","0.590","1013.100","","0.000","-99.000","-99.000","-99.000","27.000","","18.900",""
"C0F9P0","2020-03-03 15:00:00","26.000","29.000","2.200","22.600","0.760","1014.100","","0.000","8.400","39.000","","23.000","","16.200",""
"C0O970","2020-03-03 15:00:00","71.000","325.000","1.700","29.100","0.450","1006.800","","0.000","-99.000","-99.000","-99.000","29.500","","15.600",""
"C0F0B0","2020-03-03 15:00:00","311.000","308.000","4.500","24.400","0.510","980.300","","0.000","-99.000","-99.000","-99.000","25.100","","14.400",""
"C0R700","2020-03-03 15:00:00","19.000","102.000","3.100","26.100","0.580","1013.800","","0.000","-99.000","-99.000","-99.000","26.300","","21.100",""
"C0R620","2020-03-03 15:00:00","34.000","55.000","2.800","24.100","0.710","1013.200","","0.500","8.900","33.000","","24.900","","20.800",""
"C0C660","2020-03-03 15:00:00","176.000","1.000","3.500","20.400","0.760","997.400","","0.000","-99.000","-99.000","-99.000","21.300","","14.500",""
"C0SA10","2020-03-03 15:00:00","411.000","102.000","0.700","19.300","0.840","971.400","","0.000","-99.000","-99.000","-99.000","23.800","","15.100",""
"C0M740","2020-03-03 15:00:00","15.000","353.000","3.500","26.300","0.530","1013.100","","0.000","-99.000","-99.000","-99.000","26.300","","16.300",""
"C0K460","2020-03-03 15:00:00","60.000","355.000","5.500","25.800","0.500","1007.500","","0.000","-99.000","-99.000","-99.000","25.800","","15.900",""
"C0X100","2020-03-03 15:00:00","10.000","329.000","3.200","27.100","0.460","1012.300","","0.000","-99.000","-99.000","-99.000","27.400","","18.000",""
"C0K560","2020-03-03 15:00:00","117.000","357.000","2.300","27.600","0.440","1002.400","","0.000","-99.000","-99.000","-99.000","27.700","","15.200",""
"C0R150","2020-03-03 15:00:00","105.000","228.000","2.100","30.100","0.440","1001.600","","0.000","-99.000","-99.000","-99.000","30.900","","18.500",""
"C0S690","2020-03-03 15:00:00","522.000","23.000","1.500","19.200","0.870","958.500","","0.000","-99.000","-99.000","-99.000","22.900","","14.600",""
"C0U870","2020-03-03 15:00:00","474.000","105.000","1.100","17.600","0.840","965.000","","1.000","-99.000","-99.000","-99.000","20.000","","12.700",""
"C0A520","2020-03-03 15:00:00","48.000","33.000","1.500","23.700","0.600","1012.100","","0.000","-99.000","-99.000","-99.000","23.700","","16.900",""
"C0X130","2020-03-03 15:00:00","27.000","352.000","2.700","27.500","0.480","1011.400","","0.000","-99.000","-99.000","-99.000","27.500","","17.600",""
"C0V400","2020-03-03 15:00:00","56.000","335.000","3.700","28.100","0.470","1007.500","","0.000","-99.000","-99.000","-99.000","28.700","","17.500",""
"C0UA40","2020-03-03 15:00:00","1121.000","0.000","0.000","13.500","0.990","893.000","","2.000","-99.000","-99.000","-99.000","13.900","","9.700",""
"C0G720","2020-03-03 15:00:00","50.000","350.000","3.900","25.700","0.530","1009.400","","0.000","-99.000","-99.000","-99.000","26.000","","15.700",""
"C0G890","2020-03-03 15:00:00","24.000","7.000","5.300","23.700","0.710","1013.300","","0.000","-99.000","-99.000","-99.000","24.100","","16.600",""
"C0I540","2020-03-03 15:00:00","3344.000","-99.000","-99.000","6.200","0.510","683.400","","-99.000","-99.000","-99.000","-99.000","8.200","","2.000",""
"C0K390","2020-03-03 15:00:00","31.000","20.000","3.300","25.700","0.520","1012.000","","0.000","-99.000","-99.000","-99.000","25.800","","16.000",""
"C0T9A0","2020-03-03 15:00:00","498.000","0.000","0.100","17.500","0.990","961.800","","0.000","-99.000","-99.000","-99.000","20.100","","13.700",""
"C0AH40","2020-03-03 15:00:00","426.000","59.000","2.000","19.400","0.850","967.800","","0.000","-99.000","-99.000","-99.000","21.200","","14.100",""
"C0X280","2020-03-03 15:00:00","22.000","13.000","5.900","25.200","0.610","1013.100","","0.000","-99.000","-99.000","-99.000","25.400","","16.900",""
"C0V620","2020-03-03 15:00:00","18.000","298.000","4.100","25.300","0.670","1012.900","","0.000","-99.000","-99.000","-99.000","26.600","","17.800",""
"C0H960","2020-03-03 15:00:00","120.000","65.000","1.000","27.700","0.440","1000.500","","0.000","-99.000","-99.000","-99.000","27.700","","16.500",""
"C0M530","2020-03-03 15:00:00","1385.000","195.000","1.600","18.800","0.710","870.300","","0.000","-99.000","-99.000","-99.000","19.300","","10.400",""
"C0R170","2020-03-03 15:00:00","26.000","231.000","1.900","28.700","0.480","1011.900","","0.000","-99.000","-99.000","-99.000","29.900","","18.600",""
"C0I420","2020-03-03 15:00:00","305.000","224.000","2.500","26.700","0.440","980.300","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0A640","2020-03-03 15:00:00","241.000","0.000","0.200","22.600","0.660","992.000","","0.000","-99.000","-99.000","-99.000","22.700","","14.300",""
"C0A930","2020-03-03 15:00:00","216.000","94.000","0.600","18.100","0.910","992.000","","0.000","-99.000","-99.000","-99.000","18.700","","14.300",""
"C0F9M0","2020-03-03 15:00:00","230.000","333.000","2.500","24.500","0.490","989.400","","0.000","-99.000","-99.000","-99.000","25.000","","15.000",""
"C0AC40","2020-03-03 15:00:00","1079.000","171.000","1.100","13.600","0.990","896.400","","1.500","-99.000","-99.000","-99.000","13.800","","8.800",""
"C0AI00","2020-03-03 15:00:00","188.000","0.000","0.200","24.000","0.680","996.800","","0.000","-99.000","-99.000","-99.000","24.800","","15.100",""
"C0T9M0","2020-03-03 15:00:00","92.000","76.000","0.300","22.700","0.790","1009.400","","1.000","-99.000","-99.000","-99.000","24.300","","16.600",""
"C0S960","2020-03-03 15:00:00","32.000","29.000","3.100","22.800","0.720","1013.700","","0.000","-99.000","-99.000","-99.000","23.400","","18.400",""
"C0K430","2020-03-03 15:00:00","30.000","335.000","2.000","25.300","0.550","1013.200","","0.000","7.800","341.000","","25.700","","15.900",""
"C0Z170","2020-03-03 15:00:00","199.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0Z100","2020-03-03 15:00:00","36.000","0.000","0.200","22.000","0.720","1015.800","","0.000","-99.000","-99.000","-99.000","24.100","","17.400",""
"C0U710","2020-03-03 15:00:00","1942.000","267.000","0.400","13.000","0.880","810.100","","0.000","-99.000","-99.000","-99.000","15.400","","5.700",""
"C0SA30","2020-03-03 15:00:00","92.000","29.000","2.700","21.600","0.770","1008.500","","0.000","-99.000","-99.000","-99.000","22.700","","17.800",""
"C0V500","2020-03-03 15:00:00","6.000","271.000","0.700","26.300","0.630","1013.100","","0.000","-99.000","-99.000","-99.000","26.600","","20.000",""
"CM0160","2020-03-03 15:00:00","159.000","360.000","1.800","27.300","0.410","998.500","","0.000","-99.000","-99.000","-99.000","29.700","","15.300",""
"C0V350","2020-03-03 15:00:00","36.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0W120","2020-03-03 15:00:00","58.000","-99.000","-99.000","21.000","0.760","1009.800","","0.000","-99.000","-99.000","-99.000","21.500","","18.200",""
"C0R470","2020-03-03 15:00:00","103.000","211.000","1.200","29.700","0.380","1003.200","","0.000","-99.000","-99.000","-99.000","29.700","","18.400",""
"C0M770","2020-03-03 15:00:00","164.000","339.000","2.800","26.200","0.490","996.000","","0.000","-99.000","-99.000","-99.000","26.700","","15.400",""
"C0S930","2020-03-03 15:00:00","248.000","152.000","0.900","21.500","0.730","989.600","","0.000","-99.000","-99.000","-99.000","24.100","","15.500",""
"C0F9Y0","2020-03-03 15:00:00","3313.000","233.000","1.900","7.100","0.800","686.600","","0.000","-99.000","-99.000","-99.000","12.900","","3.600",""
"C0E790","2020-03-03 15:00:00","344.000","301.000","3.200","24.800","0.500","976.000","","0.000","-99.000","-99.000","-99.000","25.500","","14.000",""
"C0O810","2020-03-03 15:00:00","161.000","275.000","0.900","28.000","0.560","997.200","","0.000","-99.000","-99.000","-99.000","29.500","","16.700",""
"C0R520","2020-03-03 15:00:00","18.000","226.000","4.700","25.200","0.710","1013.200","","0.000","-99.000","-99.000","-99.000","26.500","","19.200",""
"C0G880","2020-03-03 15:00:00","92.000","328.000","3.100","26.300","0.460","1005.000","","0.000","-99.000","-99.000","-99.000","26.700","","15.800",""
"C0R260","2020-03-03 15:00:00","76.000","293.000","0.800","26.600","0.590","1006.300","","0.000","-99.000","-99.000","-99.000","29.400","","17.900",""
"C0U950","2020-03-03 15:00:00","1012.000","123.000","2.600","13.800","1.000","906.100","","1.500","-99.000","-99.000","-99.000","16.200","","9.900",""
"C0O860","2020-03-03 15:00:00","38.000","338.000","2.200","27.700","0.490","1010.000","","0.000","-99.000","-99.000","-99.000","27.900","","16.700",""
"C0R320","2020-03-03 15:00:00","7.000","70.000","7.600","25.900","0.640","1015.000","","0.000","-99.000","-99.000","-99.000","26.900","","20.500",""
"C0S980","2020-03-03 15:00:00","901.000","328.000","0.500","16.700","1.000","916.400","","0.000","-99.000","-99.000","-99.000","18.200","","12.800",""
"C0X110","2020-03-03 15:00:00","20.000","345.000","4.100","26.800","0.570","1012.900","","0.000","-99.000","-99.000","-99.000","27.100","","19.000",""
"C0V310","2020-03-03 15:00:00","46.000","251.000","2.600","29.100","0.340","1008.400","","0.000","-99.000","-99.000","-99.000","30.200","","18.700",""
"C0G620","2020-03-03 15:00:00","110.000","335.000","2.100","28.700","0.430","1002.700","","0.000","-99.000","-99.000","-99.000","29.200","","15.000",""
"C0AD50","2020-03-03 15:00:00","84.000","312.000","1.400","23.200","0.730","1008.100","","0.000","-99.000","-99.000","-99.000","23.200","","16.300",""
"C0A9A0","2020-03-03 15:00:00","24.000","121.000","2.400","22.800","0.710","1014.900","","0.000","-99.000","-99.000","-99.000","22.900","","16.400",""
"C0O830","2020-03-03 15:00:00","127.000","310.000","2.300","29.500","0.410","1000.600","","0.000","-99.000","-99.000","-99.000","30.800","","16.000",""
"C0S760","2020-03-03 15:00:00","1621.000","172.000","0.700","12.500","1.000","841.700","","0.000","-99.000","-99.000","-99.000","18.100","","9.300",""
"C0X160","2020-03-03 15:00:00","26.000","329.000","3.800","27.700","0.480","1012.300","","0.000","-99.000","-99.000","-99.000","27.900","","17.800",""
"C0C490","2020-03-03 15:00:00","157.000","2.000","1.000","23.200","0.610","999.100","","0.000","-99.000","-99.000","-99.000","23.600","","16.000",""
"C0F970","2020-03-03 15:00:00","145.000","337.000","3.700","25.500","0.450","998.400","","0.000","-99.000","-99.000","-99.000","26.300","","16.200",""
"C0R440","2020-03-03 15:00:00","1654.000","157.000","0.700","16.200","0.830","836.500","","0.000","-99.000","-99.000","-99.000","16.200","","9.100",""
"C0M690","2020-03-03 15:00:00","33.000","5.000","3.400","26.300","0.520","1010.600","","0.000","-99.000","-99.000","-99.000","26.500","","16.300",""
"C0V690","2020-03-03 15:00:00","30.000","303.000","4.700","24.800","0.720","1012.400","","0.000","-99.000","-99.000","-99.000","25.900","","19.200",""
"C0Z210","2020-03-03 15:00:00","126.000","26.000","1.600","21.100","0.720","1004.500","","0.000","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0U770","2020-03-03 15:00:00","5.000","68.000","2.800","21.100","0.780","1018.100","","0.000","-99.000","-99.000","-99.000","22.400","","16.400",""
"C0Z080","2020-03-03 15:00:00","298.000","31.000","0.400","20.200","0.840","983.800","","0.000","-99.000","-99.000","-99.000","28.100","","15.100",""
"C0G640","2020-03-03 15:00:00","17.000","353.000","2.900","24.400","0.680","1016.700","","0.000","-99.000","-99.000","-99.000","25.100","","16.100",""
"C0X200","2020-03-03 15:00:00","61.000","310.000","2.800","27.100","0.480","1007.600","","0.000","-99.000","-99.000","-99.000","27.100","","15.700",""
"C0U900","2020-03-03 15:00:00","63.000","104.000","2.100","21.000","0.770","1012.400","","0.500","-99.000","-99.000","-99.000","21.700","","15.100",""
"C0Z230","2020-03-03 15:00:00","31.000","134.000","0.300","20.900","0.750","1016.000","","0.000","-99.000","-99.000","-99.000","21.100","","17.100",""
"C0F9O0","2020-03-03 15:00:00","175.000","297.000","1.500","25.800","0.520","995.900","","0.000","-99.000","-99.000","-99.000","26.700","","15.800",""
"C0C540","2020-03-03 15:00:00","46.000","28.000","2.800","22.200","0.670","1012.400","","0.000","-99.000","-99.000","-99.000","22.800","","15.500",""
"C0G770","2020-03-03 15:00:00","15.000","5.000","1.900","25.100","0.650","1014.400","","0.000","-99.000","-99.000","-99.000","25.400","","17.600",""
"C0V670","2020-03-03 15:00:00","20.000","263.000","3.500","26.200","0.610","1012.700","","0.000","-99.000","-99.000","-99.000","27.100","","18.700",""
"C0A870","2020-03-03 15:00:00","685.000","20.000","2.900","15.500","1.000","938.300","","0.500","-99.000","-99.000","-99.000","16.500","","11.200",""
"C0R220","2020-03-03 15:00:00","23.000","247.000","2.100","26.100","0.680","1012.700","","0.000","-99.000","-99.000","-99.000","27.000","","19.200",""
"C0Z220","2020-03-03 15:00:00","589.000","93.000","1.100","16.800","0.990","952.700","","0.000","-99.000","-99.000","-99.000","21.100","","13.700",""
"C0D560","2020-03-03 15:00:00","147.000","345.000","0.800","24.300","0.560","1000.500","","0.000","-99.000","-99.000","-99.000","25.300","","14.300",""
"C0I380","2020-03-03 15:00:00","258.000","282.000","1.500","26.600","0.440","985.100","","0.000","-99.000","-99.000","-99.000","26.900","","16.100",""
"C0Z020","2020-03-03 15:00:00","211.000","22.000","2.800","22.100","0.770","992.200","","0.000","-99.000","-99.000","-99.000","23.400","","15.700",""
"C0Z190","2020-03-03 15:00:00","62.000","131.000","1.100","20.900","0.900","1011.200","","0.000","-99.000","-99.000","-99.000","21.600","","17.800",""
"C0C710","2020-03-03 15:00:00","143.000","304.000","1.100","22.500","0.620","1001.000","","0.000","-99.000","-99.000","-99.000","23.100","","14.200",""
"C0D360","2020-03-03 15:00:00","523.000","0.000","0.000","19.300","0.720","956.300","","0.000","-99.000","-99.000","-99.000","19.900","","11.700",""
"C0C680","2020-03-03 15:00:00","228.000","22.000","1.200","21.400","0.670","989.400","","0.000","-99.000","-99.000","-99.000","21.600","","14.300",""
"C0X140","2020-03-03 15:00:00","17.000","9.000","1.700","28.000","0.500","1012.400","","0.000","-99.000","-99.000","-99.000","28.100","","17.200",""
"C0V710","2020-03-03 15:00:00","34.000","243.000","3.000","26.200","0.590","1010.900","","0.000","-99.000","-99.000","-99.000","27.200","","19.600",""
"C0G840","2020-03-03 15:00:00","32.000","3.000","2.800","26.500","0.530","1011.800","","0.000","-99.000","-99.000","-99.000","26.600","","15.000",""
"C0S890","2020-03-03 15:00:00","238.000","204.000","1.300","22.800","0.690","993.100","","0.000","-99.000","-99.000","-99.000","25.800","","15.500",""
"C0T820","2020-03-03 15:00:00","550.000","116.000","2.100","18.900","0.710","958.400","","0.000","-99.000","-99.000","-99.000","23.100","","14.700",""
